COD_ESC;IDESP_AI;IDESP_AF;IDESP_EM;ANO_APLICACAO;DTCADASTRO
46267;5.93;;;2018;2023-03-20 14:28:49.1370000
462688;;4.50;;2018;2023-03-20 14:28:49.1370000
462724;;2.26;1.15;2018;2023-03-20 14:28:49.1370000
462767;;3.95;;2018;2023-03-20 14:28:49.1370000
46279;;2.71;1.41;2018;2023-03-20 14:28:49.1370000
462792;;4.81;4.62;2018;2023-03-20 14:28:49.1370000
46280;4.37;;;2018;2023-03-20 14:28:49.1370000
462822;;;4.07;2018;2023-03-20 14:28:49.1370000
462846;;;3.14;2018;2023-03-20 14:28:49.1370000
46292;;3.85;2.39;2018;2023-03-20 14:28:49.1370000
462925;;3.29;2.07;2018;2023-03-20 14:28:49.1370000
463061;;;2.11;2018;2023-03-20 14:28:49.1370000
463073;;2.43;;2018;2023-03-20 14:28:49.1370000
46309;;;4.34;2018;2023-03-20 14:28:49.1370000
46310;4.89;2.80;;2018;2023-03-20 14:28:49.1370000
463140;;;3.51;2018;2023-03-20 14:28:49.1370000
46334;4.96;3.75;2.42;2018;2023-03-20 14:28:49.1370000
46346;4.39;2.98;1.91;2018;2023-03-20 14:28:49.1370000
46358;;2.77;1.73;2018;2023-03-20 14:28:49.1370000
46361;;2.38;1.87;2018;2023-03-20 14:28:49.1370000
46395;6.07;;;2018;2023-03-20 14:28:49.1370000
46401;;4.03;2.97;2018;2023-03-20 14:28:49.1370000
46413;;2.34;1.74;2018;2023-03-20 14:28:49.1370000
46425;;3.12;2.29;2018;2023-03-20 14:28:49.1370000
46437;;3.40;2.33;2018;2023-03-20 14:28:49.1370000
46449;;2.80;;2018;2023-03-20 14:28:49.1370000
46450;;2.24;1.80;2018;2023-03-20 14:28:49.1370000
46462;;2.84;2.58;2018;2023-03-20 14:28:49.1370000
46486;5.18;3.40;2.59;2018;2023-03-20 14:28:49.1370000
4649;5.38;;;2018;2023-03-20 14:28:49.1370000
46498;;;2.50;2018;2023-03-20 14:28:49.1370000
46504;4.15;2.04;1.41;2018;2023-03-20 14:28:49.1370000
46516;;4.58;2.78;2018;2023-03-20 14:28:49.1370000
46528;;2.93;;2018;2023-03-20 14:28:49.1370000
46536;6.13;;;2018;2023-03-20 14:28:49.1370000
46541;6.58;;;2018;2023-03-20 14:28:49.1370000
46565;;3.32;1.93;2018;2023-03-20 14:28:49.1370000
46590;;3.11;2.32;2018;2023-03-20 14:28:49.1370000
46607;;2.40;1.90;2018;2023-03-20 14:28:49.1370000
46619;;3.02;1.99;2018;2023-03-20 14:28:49.1370000
4662;6.44;;;2018;2023-03-20 14:28:49.1370000
46620;;2.89;1.99;2018;2023-03-20 14:28:49.1370000
46681;;;2.61;2018;2023-03-20 14:28:49.1370000
46700;;;3.44;2018;2023-03-20 14:28:49.1370000
4674;;3.43;2.44;2018;2023-03-20 14:28:49.1370000
46747;;2.51;2.39;2018;2023-03-20 14:28:49.1370000
46760;;3.11;2.79;2018;2023-03-20 14:28:49.1370000
46772;;2.75;2.15;2018;2023-03-20 14:28:49.1370000
46802;;4.58;;2018;2023-03-20 14:28:49.1370000
46814;;3.90;;2018;2023-03-20 14:28:49.1370000
46826;5.11;;;2018;2023-03-20 14:28:49.1370000
46838;;;2.68;2018;2023-03-20 14:28:49.1370000
46848;4.23;2.36;3.16;2018;2023-03-20 14:28:49.1370000
4686;;1.78;1.33;2018;2023-03-20 14:28:49.1370000
46899;;3.10;1.81;2018;2023-03-20 14:28:49.1370000
46905;;3.23;1.99;2018;2023-03-20 14:28:49.1370000
46917;;3.55;3.17;2018;2023-03-20 14:28:49.1370000
46929;;2.95;3.04;2018;2023-03-20 14:28:49.1370000
46930;;4.63;2.67;2018;2023-03-20 14:28:49.1370000
4698;;;2.09;2018;2023-03-20 14:28:49.1370000
46991;5.65;;;2018;2023-03-20 14:28:49.1370000
47004;5.74;;;2018;2023-03-20 14:28:49.1370000
47016;;2.13;1.94;2018;2023-03-20 14:28:49.1370000
4704;;;2.37;2018;2023-03-20 14:28:49.1370000
47041;;3.24;2.21;2018;2023-03-20 14:28:49.1370000
47053;;;2.78;2018;2023-03-20 14:28:49.1370000
47065;8.09;;;2018;2023-03-20 14:28:49.1370000
47077;;3.30;2.15;2018;2023-03-20 14:28:49.1370000
47089;;2.94;1.34;2018;2023-03-20 14:28:49.1370000
47120;;2.81;2.03;2018;2023-03-20 14:28:49.1370000
4714;;2.31;1.13;2018;2023-03-20 14:28:49.1370000
47144;4.46;;;2018;2023-03-20 14:28:49.1370000
471458;;3.06;2.18;2018;2023-03-20 14:28:49.1370000
47156;6.15;2.60;1.61;2018;2023-03-20 14:28:49.1370000
4716;5.92;;;2018;2023-03-20 14:28:49.1370000
47168;6.10;;;2018;2023-03-20 14:28:49.1370000
47173;5.20;;;2018;2023-03-20 14:28:49.1370000
47181;6.80;;;2018;2023-03-20 14:28:49.1370000
47193;8.04;;;2018;2023-03-20 14:28:49.1370000
47200;4.62;3.78;2.55;2018;2023-03-20 14:28:49.1370000
472505;;;1.92;2018;2023-03-20 14:28:49.1370000
47259;;2.08;1.73;2018;2023-03-20 14:28:49.1370000
47260;;2.75;1.92;2018;2023-03-20 14:28:49.1370000
47272;;2.87;3.02;2018;2023-03-20 14:28:49.1370000
4728;4.32;;;2018;2023-03-20 14:28:49.1370000
47284;;4.19;3.53;2018;2023-03-20 14:28:49.1370000
47296;;3.66;2.42;2018;2023-03-20 14:28:49.1370000
47302;;2.84;;2018;2023-03-20 14:28:49.1370000
47314;7.02;4.65;;2018;2023-03-20 14:28:49.1370000
47348;;2.93;2.88;2018;2023-03-20 14:28:49.1370000
4736;;2.89;1.76;2018;2023-03-20 14:28:49.1370000
47375;;3.80;2.72;2018;2023-03-20 14:28:49.1370000
47387;;3.15;2.96;2018;2023-03-20 14:28:49.1370000
474;6.13;;;2018;2023-03-20 14:28:49.1370000
47405;;4.24;3.46;2018;2023-03-20 14:28:49.1370000
4741;;3.03;1.88;2018;2023-03-20 14:28:49.1370000
47454;;3.25;2.66;2018;2023-03-20 14:28:49.1370000
474629;;3.78;3.00;2018;2023-03-20 14:28:49.1370000
47466;;4.74;3.69;2018;2023-03-20 14:28:49.1370000
474859;4.17;3.90;;2018;2023-03-20 14:28:49.1370000
474873;5.00;2.81;2.19;2018;2023-03-20 14:28:49.1370000
47491;6.75;3.45;3.10;2018;2023-03-20 14:28:49.1370000
4753;5.36;;;2018;2023-03-20 14:28:49.1370000
47533;;3.45;;2018;2023-03-20 14:28:49.1370000
47557;3.51;;;2018;2023-03-20 14:28:49.1370000
47570;7.74;3.42;3.44;2018;2023-03-20 14:28:49.1370000
47594;;3.58;2.59;2018;2023-03-20 14:28:49.1370000
47612;;2.84;1.74;2018;2023-03-20 14:28:49.1370000
4765;5.48;;;2018;2023-03-20 14:28:49.1370000
4766;;2.25;1.69;2018;2023-03-20 14:28:49.1370000
47673;;4.53;;2018;2023-03-20 14:28:49.1370000
47703;;2.78;1.92;2018;2023-03-20 14:28:49.1370000
47715;;2.86;2.85;2018;2023-03-20 14:28:49.1370000
47727;;3.12;3.63;2018;2023-03-20 14:28:49.1370000
477321;;3.75;2.47;2018;2023-03-20 14:28:49.1370000
4777;;2.99;2.10;2018;2023-03-20 14:28:49.1370000
47776;4.94;;;2018;2023-03-20 14:28:49.1370000
47788;;3.62;2.75;2018;2023-03-20 14:28:49.1370000
47797;;6.48;2.93;2018;2023-03-20 14:28:49.1370000
477977;4.68;;;2018;2023-03-20 14:28:49.1370000
47806;;3.55;1.84;2018;2023-03-20 14:28:49.1370000
47818;;;3.24;2018;2023-03-20 14:28:49.1370000
478209;;3.19;2.59;2018;2023-03-20 14:28:49.1370000
47824;;3.39;1.92;2018;2023-03-20 14:28:49.1370000
478416;6.89;;;2018;2023-03-20 14:28:49.1370000
47843;;3.39;2.09;2018;2023-03-20 14:28:49.1370000
47855;;3.83;2.43;2018;2023-03-20 14:28:49.1370000
4789;7.21;;;2018;2023-03-20 14:28:49.1370000
478912;;3.46;2.51;2018;2023-03-20 14:28:49.1370000
4790;;;3.00;2018;2023-03-20 14:28:49.1370000
479081;;3.06;1.75;2018;2023-03-20 14:28:49.1370000
47909;;3.04;2.27;2018;2023-03-20 14:28:49.1370000
479111;;4.40;4.72;2018;2023-03-20 14:28:49.1370000
479329;;3.60;;2018;2023-03-20 14:28:49.1370000
47934;;1.62;1.80;2018;2023-03-20 14:28:49.1370000
479433;;;2.04;2018;2023-03-20 14:28:49.1370000
47946;7.50;;;2018;2023-03-20 14:28:49.1370000
479500;5.00;2.94;;2018;2023-03-20 14:28:49.1370000
47958;5.95;4.21;3.25;2018;2023-03-20 14:28:49.1370000
47961;7.37;;;2018;2023-03-20 14:28:49.1370000
48;;;1.73;2018;2023-03-20 14:28:49.1370000
48008;;2.87;2.02;2018;2023-03-20 14:28:49.1370000
48012;;;2.02;2018;2023-03-20 14:28:49.1370000
48021;5.32;;;2018;2023-03-20 14:28:49.1370000
9180;;;4.27;2018;2023-03-20 14:28:49.1370000
918015;;4.79;5.19;2018;2023-03-20 14:28:49.1370000
918040;;2.52;2.47;2018;2023-03-20 14:28:49.1370000
918052;;3.22;;2018;2023-03-20 14:28:49.1370000
918155;5.01;;;2018;2023-03-20 14:28:49.1370000
918167;6.89;;;2018;2023-03-20 14:28:49.1370000
918313;;3.28;2.85;2018;2023-03-20 14:28:49.1370000
918337;;3.74;2.29;2018;2023-03-20 14:28:49.1370000
918349;;3.84;2.59;2018;2023-03-20 14:28:49.1370000
918362;;2.53;2.29;2018;2023-03-20 14:28:49.1370000
918398;;4.81;;2018;2023-03-20 14:28:49.1370000
918489;;2.87;;2018;2023-03-20 14:28:49.1370000
918519;;4.44;;2018;2023-03-20 14:28:49.1370000
918532;7.82;;;2018;2023-03-20 14:28:49.1370000
918556;;2.48;2.89;2018;2023-03-20 14:28:49.1370000
918581;;3.73;2.67;2018;2023-03-20 14:28:49.1370000
918593;;4.78;2.71;2018;2023-03-20 14:28:49.1370000
918623;;3.35;2.06;2018;2023-03-20 14:28:49.1370000
918659;;3.34;2.13;2018;2023-03-20 14:28:49.1370000
918672;;3.22;;2018;2023-03-20 14:28:49.1370000
918684;;4.49;;2018;2023-03-20 14:28:49.1370000
918702;;;1.98;2018;2023-03-20 14:28:49.1370000
918748;7.67;;;2018;2023-03-20 14:28:49.1370000
918763;;2.44;3.37;2018;2023-03-20 14:28:49.1370000
918787;;4.85;3.99;2018;2023-03-20 14:28:49.1370000
918799;;4.02;2.87;2018;2023-03-20 14:28:49.1370000
918805;;;3.57;2018;2023-03-20 14:28:49.1370000
918817;;2.97;;2018;2023-03-20 14:28:49.1370000
918829;;3.47;1.92;2018;2023-03-20 14:28:49.1370000
918830;6.03;;;2018;2023-03-20 14:28:49.1370000
918854;6.35;;;2018;2023-03-20 14:28:49.1370000
918866;5.47;;;2018;2023-03-20 14:28:49.1370000
918908;;3.43;3.04;2018;2023-03-20 14:28:49.1370000
918994;5.00;;;2018;2023-03-20 14:28:49.1370000
919007;6.78;;;2018;2023-03-20 14:28:49.1370000
919019;5.70;2.93;2.28;2018;2023-03-20 14:28:49.1370000
919056;;3.30;2.89;2018;2023-03-20 14:28:49.1370000
919068;5.20;3.32;2.40;2018;2023-03-20 14:28:49.1370000
919093;4.83;;;2018;2023-03-20 14:28:49.1370000
919111;;2.66;2.67;2018;2023-03-20 14:28:49.1370000
919123;8.63;;;2018;2023-03-20 14:28:49.1370000
919135;;2.56;;2018;2023-03-20 14:28:49.1370000
919147;;3.38;2.02;2018;2023-03-20 14:28:49.1370000
919159;;4.44;4.10;2018;2023-03-20 14:28:49.1370000
919160;6.76;;;2018;2023-03-20 14:28:49.1370000
919214;4.25;;;2018;2023-03-20 14:28:49.1370000
919238;4.96;;;2018;2023-03-20 14:28:49.1370000
919299;;3.34;2.41;2018;2023-03-20 14:28:49.1370000
919305;;3.06;2.53;2018;2023-03-20 14:28:49.1370000
919317;;3.42;2.73;2018;2023-03-20 14:28:49.1370000
919330;;4.25;3.16;2018;2023-03-20 14:28:49.1370000
919354;;;2.86;2018;2023-03-20 14:28:49.1370000
919366;;3.50;4.05;2018;2023-03-20 14:28:49.1370000
919378;5.71;3.46;2.77;2018;2023-03-20 14:28:49.1370000
919408;7.65;;;2018;2023-03-20 14:28:49.1370000
919412;;4.08;3.83;2018;2023-03-20 14:28:49.1370000
919433;;4.68;3.38;2018;2023-03-20 14:28:49.1370000
919469;6.12;;;2018;2023-03-20 14:28:49.1370000
919470;8.69;5.55;;2018;2023-03-20 14:28:49.1370000
919548;7.22;;;2018;2023-03-20 14:28:49.1370000
919559;;4.51;;2018;2023-03-20 14:28:49.1370000
919561;;3.87;1.76;2018;2023-03-20 14:28:49.1370000
919664;;4.13;;2018;2023-03-20 14:28:49.1370000
919688;;3.05;2.39;2018;2023-03-20 14:28:49.1370000
919697;;4.02;2.86;2018;2023-03-20 14:28:49.1370000
919724;;3.65;2.89;2018;2023-03-20 14:28:49.1370000
919731;6.41;;;2018;2023-03-20 14:28:49.1370000
919755;5.19;;;2018;2023-03-20 14:28:49.1370000
919767;;2.99;1.86;2018;2023-03-20 14:28:49.1370000
919822;3.95;2.21;1.00;2018;2023-03-20 14:28:49.1370000
919858;8.23;;;2018;2023-03-20 14:28:49.1370000
919913;;3.38;1.79;2018;2023-03-20 14:28:49.1370000
919925;;2.84;2.04;2018;2023-03-20 14:28:49.1370000
919950;5.13;;;2018;2023-03-20 14:28:49.1370000
919974;5.79;;;2018;2023-03-20 14:28:49.1370000
919986;;;2.08;2018;2023-03-20 14:28:49.1370000
920058;6.17;;;2018;2023-03-20 14:28:49.1370000
920083;;4.26;2.72;2018;2023-03-20 14:28:49.1370000
920113;;3.45;2.63;2018;2023-03-20 14:28:49.1370000
920204;;3.69;3.45;2018;2023-03-20 14:28:49.1370000
920216;;3.58;2.38;2018;2023-03-20 14:28:49.1370000
920228;;3.51;3.34;2018;2023-03-20 14:28:49.1370000
920236;;3.02;2.06;2018;2023-03-20 14:28:49.1370000
920241;;;2.53;2018;2023-03-20 14:28:49.1370000
920265;5.11;;;2018;2023-03-20 14:28:49.1370000
920277;;1.76;1.33;2018;2023-03-20 14:28:49.1370000
920290;5.30;;;2018;2023-03-20 14:28:49.1370000
920307;4.55;;;2018;2023-03-20 14:28:49.1370000
920319;7.48;;;2018;2023-03-20 14:28:49.1370000
920320;5.46;;;2018;2023-03-20 14:28:49.1370000
920332;;3.52;2.87;2018;2023-03-20 14:28:49.1370000
920344;5.71;4.60;3.09;2018;2023-03-20 14:28:49.1370000
920381;;4.09;;2018;2023-03-20 14:28:49.1370000
920411;;3.37;2.50;2018;2023-03-20 14:28:49.1370000
920435;;1.83;1.19;2018;2023-03-20 14:28:49.1370000
920459;5.37;2.63;2.53;2018;2023-03-20 14:28:49.1370000
920484;4.50;4.04;;2018;2023-03-20 14:28:49.1370000
920496;;2.59;1.58;2018;2023-03-20 14:28:49.1370000
920502;6.56;4.32;;2018;2023-03-20 14:28:49.1370000
920575;;1.98;1.78;2018;2023-03-20 14:28:49.1370000
920587;;3.47;2.88;2018;2023-03-20 14:28:49.1370000
920599;6.29;;;2018;2023-03-20 14:28:49.1370000
920630;;3.62;3.00;2018;2023-03-20 14:28:49.1370000
49414;;3.11;3.05;2018;2023-03-20 14:28:49.1370000
49426;;3.62;2.68;2018;2023-03-20 14:28:49.1370000
49448;;5.29;;2018;2023-03-20 14:28:49.1370000
49451;;;3.27;2018;2023-03-20 14:28:49.1370000
49463;;2.95;1.96;2018;2023-03-20 14:28:49.1370000
4947;4.25;3.13;2.16;2018;2023-03-20 14:28:49.1370000
49475;;3.92;2.82;2018;2023-03-20 14:28:49.1370000
49487;;2.70;2.48;2018;2023-03-20 14:28:49.1370000
49499;;;4.17;2018;2023-03-20 14:28:49.1370000
49505;;4.17;2.83;2018;2023-03-20 14:28:49.1370000
495104;;;2.64;2018;2023-03-20 14:28:49.1370000
49517;;3.01;1.54;2018;2023-03-20 14:28:49.1370000
49529;;3.88;;2018;2023-03-20 14:28:49.1370000
495311;;5.10;;2018;2023-03-20 14:28:49.1370000
49542;;3.01;2.04;2018;2023-03-20 14:28:49.1370000
495529;;;2.74;2018;2023-03-20 14:28:49.1370000
49566;;2.95;2.31;2018;2023-03-20 14:28:49.1370000
49585;;4.78;3.42;2018;2023-03-20 14:28:49.1370000
4959;6.97;;;2018;2023-03-20 14:28:49.1370000
4960;5.46;;;2018;2023-03-20 14:28:49.1370000
49612;3.84;2.53;2.16;2018;2023-03-20 14:28:49.1370000
49633;;4.43;;2018;2023-03-20 14:28:49.1370000
496376;;;4.31;2018;2023-03-20 14:28:49.1370000
49645;;2.27;1.13;2018;2023-03-20 14:28:49.1370000
496467;;2.92;2.30;2018;2023-03-20 14:28:49.1370000
496479;;;3.35;2018;2023-03-20 14:28:49.1370000
496534;;2.38;1.76;2018;2023-03-20 14:28:49.1370000
496546;;2.86;2.34;2018;2023-03-20 14:28:49.1370000
496558;;3.21;2.01;2018;2023-03-20 14:28:49.1370000
49657;3.64;2.25;1.70;2018;2023-03-20 14:28:49.1370000
496571;;3.95;2.96;2018;2023-03-20 14:28:49.1370000
496601;;3.93;2.94;2018;2023-03-20 14:28:49.1370000
49670;;3.24;3.21;2018;2023-03-20 14:28:49.1370000
496790;;;3.43;2018;2023-03-20 14:28:49.1370000
49682;;;4.00;2018;2023-03-20 14:28:49.1370000
49700;;3.41;2.60;2018;2023-03-20 14:28:49.1370000
497095;;3.25;2.29;2018;2023-03-20 14:28:49.1370000
49712;;5.94;5.52;2018;2023-03-20 14:28:49.1370000
4972;5.02;;;2018;2023-03-20 14:28:49.1370000
49724;;3.13;2.25;2018;2023-03-20 14:28:49.1370000
497253;;3.49;2.92;2018;2023-03-20 14:28:49.1370000
497289;;2.92;1.95;2018;2023-03-20 14:28:49.1370000
497381;;;4.12;2018;2023-03-20 14:28:49.1370000
497733;;2.96;1.93;2018;2023-03-20 14:28:49.1370000
497812;;5.65;;2018;2023-03-20 14:28:49.1370000
49797;;3.08;2.13;2018;2023-03-20 14:28:49.1370000
498;;2.52;1.80;2018;2023-03-20 14:28:49.1370000
49803;;2.93;2.84;2018;2023-03-20 14:28:49.1370000
498087;;3.40;;2018;2023-03-20 14:28:49.1370000
49815;;2.46;2.52;2018;2023-03-20 14:28:49.1370000
49827;;3.42;2.74;2018;2023-03-20 14:28:49.1370000
4984;;3.64;3.26;2018;2023-03-20 14:28:49.1370000
498403;;2.51;2.36;2018;2023-03-20 14:28:49.1370000
498452;;3.60;2.27;2018;2023-03-20 14:28:49.1370000
49888;;2.71;3.63;2018;2023-03-20 14:28:49.1370000
49897;5.18;;;2018;2023-03-20 14:28:49.1370000
499043;;2.64;2.13;2018;2023-03-20 14:28:49.1370000
49906;;3.36;2.45;2018;2023-03-20 14:28:49.1370000
49918;;4.91;;2018;2023-03-20 14:28:49.1370000
49924;;3.09;1.60;2018;2023-03-20 14:28:49.1370000
49931;;2.90;2.57;2018;2023-03-20 14:28:49.1370000
49955;;5.56;;2018;2023-03-20 14:28:49.1370000
4996;3.38;2.49;2.00;2018;2023-03-20 14:28:49.1370000
49967;;2.85;2.16;2018;2023-03-20 14:28:49.1370000
49980;5.90;3.43;3.37;2018;2023-03-20 14:28:49.1370000
49992;2.67;2.54;2.25;2018;2023-03-20 14:28:49.1370000
5009;;3.65;3.03;2018;2023-03-20 14:28:49.1370000
5010;;;2.82;2018;2023-03-20 14:28:49.1370000
5022;5.67;;;2018;2023-03-20 14:28:49.1370000
5034;;2.79;1.25;2018;2023-03-20 14:28:49.1370000
50386;5.14;;;2018;2023-03-20 14:28:49.1370000
50398;4.49;;;2018;2023-03-20 14:28:49.1370000
504;5.81;;;2018;2023-03-20 14:28:49.1370000
50404;;3.10;1.75;2018;2023-03-20 14:28:49.1370000
50428;;2.68;1.36;2018;2023-03-20 14:28:49.1370000
50436;4.74;2.33;1.59;2018;2023-03-20 14:28:49.1370000
5046;6.11;;;2018;2023-03-20 14:28:49.1370000
5058;;2.60;1.93;2018;2023-03-20 14:28:49.1370000
5061;4.68;2.90;2.31;2018;2023-03-20 14:28:49.1370000
5071;;2.72;2.81;2018;2023-03-20 14:28:49.1370000
5083;;2.78;2.11;2018;2023-03-20 14:28:49.1370000
5095;;2.56;1.82;2018;2023-03-20 14:28:49.1370000
5113;;2.83;1.49;2018;2023-03-20 14:28:49.1370000
5125;6.18;;;2018;2023-03-20 14:28:49.1370000
5137;;3.28;2.11;2018;2023-03-20 14:28:49.1370000
5149;;3.27;2.22;2018;2023-03-20 14:28:49.1370000
5150;6.16;;;2018;2023-03-20 14:28:49.1370000
516;5.24;;;2018;2023-03-20 14:28:49.1370000
5162;;;2.99;2018;2023-03-20 14:28:49.1370000
5174;6.26;;;2018;2023-03-20 14:28:49.1370000
518591;;2.77;2.17;2018;2023-03-20 14:28:49.1370000
5186;;3.61;2.25;2018;2023-03-20 14:28:49.1370000
5198;;3.53;2.50;2018;2023-03-20 14:28:49.1370000
5204;;;2.93;2018;2023-03-20 14:28:49.1370000
5216;;;2.73;2018;2023-03-20 14:28:49.1370000
5228;;;2.33;2018;2023-03-20 14:28:49.1370000
5236;4.09;3.23;1.30;2018;2023-03-20 14:28:49.1370000
5241;4.81;2.53;1.38;2018;2023-03-20 14:28:49.1370000
5253;5.08;;;2018;2023-03-20 14:28:49.1370000
5265;;3.55;1.91;2018;2023-03-20 14:28:49.1370000
5277;;;2.28;2018;2023-03-20 14:28:49.1370000
528;;2.94;2.29;2018;2023-03-20 14:28:49.1370000
5289;;;3.55;2018;2023-03-20 14:28:49.1370000
5290;;2.99;2.58;2018;2023-03-20 14:28:49.1370000
5307;;3.38;2.90;2018;2023-03-20 14:28:49.1370000
5319;6.92;;;2018;2023-03-20 14:28:49.1370000
5320;;;1.31;2018;2023-03-20 14:28:49.1370000
5332;6.88;;;2018;2023-03-20 14:28:49.1370000
5344;4.89;3.96;3.10;2018;2023-03-20 14:28:49.1370000
5356;;2.96;2.40;2018;2023-03-20 14:28:49.1370000
536;;3.06;1.88;2018;2023-03-20 14:28:49.1370000
5368;;;3.13;2018;2023-03-20 14:28:49.1370000
5373;;4.69;3.10;2018;2023-03-20 14:28:49.1370000
5381;;2.40;1.73;2018;2023-03-20 14:28:49.1370000
5393;4.11;2.57;1.77;2018;2023-03-20 14:28:49.1370000
5400;6.40;3.77;2.35;2018;2023-03-20 14:28:49.1370000
541;5.25;;;2018;2023-03-20 14:28:49.1370000
5411;;2.69;1.90;2018;2023-03-20 14:28:49.1370000
5423;5.97;;;2018;2023-03-20 14:28:49.1370000
5435;;2.78;2.32;2018;2023-03-20 14:28:49.1370000
5447;6.12;2.66;1.98;2018;2023-03-20 14:28:49.1370000
5459;;3.18;1.99;2018;2023-03-20 14:28:49.1370000
5460;5.46;;;2018;2023-03-20 14:28:49.1370000
5472;5.69;3.75;2.89;2018;2023-03-20 14:28:49.1370000
5484;3.39;3.36;2.14;2018;2023-03-20 14:28:49.1370000
5502;;3.48;2.40;2018;2023-03-20 14:28:49.1370000
553;;4.12;2.86;2018;2023-03-20 14:28:49.1370000
5538;;2.56;1.86;2018;2023-03-20 14:28:49.1370000
5548;;;3.58;2018;2023-03-20 14:28:49.1370000
5551;;;3.81;2018;2023-03-20 14:28:49.1370000
5575;;3.02;2.02;2018;2023-03-20 14:28:49.1370000
558643;;2.53;2.44;2018;2023-03-20 14:28:49.1370000
5587;;4.53;;2018;2023-03-20 14:28:49.1370000
5599;3.89;2.10;1.61;2018;2023-03-20 14:28:49.1370000
5605;;3.65;2.06;2018;2023-03-20 14:28:49.1370000
560510;;3.79;2.41;2018;2023-03-20 14:28:49.1370000
561009;;3.05;;2018;2023-03-20 14:28:49.1370000
561010;;2.90;1.85;2018;2023-03-20 14:28:49.1370000
561411;3.49;1.99;1.48;2018;2023-03-20 14:28:49.1370000
5629;;4.40;3.00;2018;2023-03-20 14:28:49.1370000
5630;;;3.71;2018;2023-03-20 14:28:49.1370000
563043;;;3.05;2018;2023-03-20 14:28:49.1370000
563146;4.83;;;2018;2023-03-20 14:28:49.1370000
5642;;4.00;2.57;2018;2023-03-20 14:28:49.1370000
564680;;2.75;;2018;2023-03-20 14:28:49.1370000
564953;;3.05;2.12;2018;2023-03-20 14:28:49.1370000
564990;4.29;2.59;1.36;2018;2023-03-20 14:28:49.1370000
565;5.11;;;2018;2023-03-20 14:28:49.1370000
565039;;4.21;;2018;2023-03-20 14:28:49.1370000
565040;;;2.78;2018;2023-03-20 14:28:49.1370000
565052;;3.49;2.27;2018;2023-03-20 14:28:49.1370000
565064;;3.03;2.15;2018;2023-03-20 14:28:49.1370000
565696;;1.26;0.43;2018;2023-03-20 14:28:49.1370000
565805;;;4.31;2018;2023-03-20 14:28:49.1370000
566020;3.80;3.18;;2018;2023-03-20 14:28:49.1370000
566032;;;2.60;2018;2023-03-20 14:28:49.1370000
566202;;3.28;2.10;2018;2023-03-20 14:28:49.1370000
5666;;2.92;2.22;2018;2023-03-20 14:28:49.1370000
566780;2.66;3.24;;2018;2023-03-20 14:28:49.1370000
566846;;2.12;1.51;2018;2023-03-20 14:28:49.1370000
5678;;2.85;1.64;2018;2023-03-20 14:28:49.1370000
5685;;3.75;2.42;2018;2023-03-20 14:28:49.1370000
5691;;3.40;1.90;2018;2023-03-20 14:28:49.1370000
5708;6.22;;;2018;2023-03-20 14:28:49.1370000
5712;;3.25;2.31;2018;2023-03-20 14:28:49.1370000
5721;;2.99;2.59;2018;2023-03-20 14:28:49.1370000
5733;;4.02;2.58;2018;2023-03-20 14:28:49.1370000
5745;;3.02;1.71;2018;2023-03-20 14:28:49.1370000
576475;5.83;3.70;3.71;2018;2023-03-20 14:28:49.1370000
576487;;2.82;2.30;2018;2023-03-20 14:28:49.1370000
576499;3.27;2.18;;2018;2023-03-20 14:28:49.1370000
576669;;;3.01;2018;2023-03-20 14:28:49.1370000
576670;;3.56;2.70;2018;2023-03-20 14:28:49.1370000
5769;;3.16;1.71;2018;2023-03-20 14:28:49.1370000
577;;3.22;2.50;2018;2023-03-20 14:28:49.1370000
5770;;3.98;3.45;2018;2023-03-20 14:28:49.1370000
577066;4.10;2.68;;2018;2023-03-20 14:28:49.1370000
577078;;3.48;3.00;2018;2023-03-20 14:28:49.1370000
577145;;2.23;1.54;2018;2023-03-20 14:28:49.1370000
577704;;3.71;;2018;2023-03-20 14:28:49.1370000
578009;;3.27;2.38;2018;2023-03-20 14:28:49.1370000
578022;;;2.43;2018;2023-03-20 14:28:49.1370000
5782;;2.91;1.88;2018;2023-03-20 14:28:49.1370000
578563;;3.05;3.21;2018;2023-03-20 14:28:49.1370000
578575;5.78;3.77;2.55;2018;2023-03-20 14:28:49.1370000
578587;;;4.83;2018;2023-03-20 14:28:49.1370000
579257;;3.36;3.19;2018;2023-03-20 14:28:49.1370000
579269;;2.29;;2018;2023-03-20 14:28:49.1370000
5794;6.54;;;2018;2023-03-20 14:28:49.1370000
579427;;3.23;3.04;2018;2023-03-20 14:28:49.1370000
579439;;2.29;1.07;2018;2023-03-20 14:28:49.1370000
579440;;;2.40;2018;2023-03-20 14:28:49.1370000
579476;5.48;;;2018;2023-03-20 14:28:49.1370000
579889;;;3.20;2018;2023-03-20 14:28:49.1370000
5800;5.25;;;2018;2023-03-20 14:28:49.1370000
580065;;2.44;2.52;2018;2023-03-20 14:28:49.1370000
580120;;2.55;1.74;2018;2023-03-20 14:28:49.1370000
580824;;1.87;1.82;2018;2023-03-20 14:28:49.1370000
581124;;3.19;1.72;2018;2023-03-20 14:28:49.1370000
5812;6.30;;;2018;2023-03-20 14:28:49.1370000
