BANHEIROS,COZINHA,LABORATÓRIO,ESPORTE,SALAS DE AULA,LEITURA,OUTROS,IDESP_AF
5,2,2,1,18,0,11,2.85
5,3,2,1,7,1,5,3.85
6,3,1,1,10,1,5,3.2
5,3,0,1,14,1,5,2.53
4,4,1,2,9,0,8,3.49
6,5,1,1,19,0,11,3.37
6,4,1,1,8,1,7,3.33
8,4,2,1,11,1,9,4.57
4,2,1,2,17,1,8,2.64
8,4,2,1,13,0,17,3.04
5,4,3,1,17,1,11,2.81
7,4,2,2,34,1,9,2.27
8,4,3,2,19,1,9,3.03
11,4,2,1,24,0,12,3.07
6,4,1,2,10,1,7,3.33
14,4,1,2,26,1,11,3.43
4,2,1,1,8,1,5,3.36
7,2,1,1,12,0,11,3.02
5,4,4,2,13,1,13,4.14
4,3,1,1,9,1,7,3.32
5,5,2,2,17,1,9,2.72
4,1,2,1,13,1,8,3.71
4,1,2,2,17,1,7,3.07
4,4,2,3,18,2,10,3.73
6,3,2,1,22,1,9,2.11
5,4,1,2,14,1,8,2.11
4,2,1,1,11,1,5,3.47
5,5,3,2,24,1,10,2.7
12,3,1,1,34,1,8,2.95
5,6,2,2,19,1,10,3.73
6,3,1,1,10,1,7,3.04
8,4,1,1,14,1,6,2.34
4,4,1,1,18,1,13,3.0
11,4,2,3,22,1,13,3.69
4,5,3,2,17,1,7,2.84
5,6,1,1,21,1,10,4.33
8,4,0,1,21,1,11,4.34
7,5,1,1,14,1,9,2.98
4,5,1,2,23,1,16,3.06
6,5,4,2,21,0,9,3.57
8,4,2,2,19,2,16,2.8
10,6,2,1,17,1,11,3.39
6,5,1,0,12,1,7,2.96
17,3,2,1,20,1,10,3.59
4,3,1,0,6,1,8,3.81
8,5,2,2,27,1,14,4.83
8,4,2,1,16,1,9,3.52
9,5,1,1,19,1,6,4.02
6,4,2,1,16,1,11,3.16
4,2,1,1,11,1,11,2.91
7,2,1,1,9,1,8,3.83
7,3,1,1,10,1,10,3.53
6,3,1,1,12,0,8,3.19
7,4,1,1,16,1,8,4.35
3,3,1,2,20,0,5,4.51
5,3,4,2,15,1,7,2.96
9,5,1,1,19,1,11,3.27
6,5,3,1,19,1,10,3.46
5,7,3,2,26,1,10,3.32
6,4,2,1,20,1,11,3.17
5,5,1,1,19,1,12,3.87
4,5,1,1,13,1,8,2.57
7,5,1,2,14,1,9,2.83
4,3,2,1,16,1,6,3.12
4,2,1,1,7,0,8,4.56
7,4,2,1,16,1,12,3.94
5,3,3,1,11,0,10,2.82
10,4,2,1,18,1,7,3.4
6,2,1,1,19,2,9,2.99
4,5,2,1,21,1,9,3.9
4,3,2,1,10,1,7,3.76
7,3,2,2,18,1,14,2.54
5,5,1,1,20,1,8,2.78
3,2,2,1,10,0,6,3.45
7,4,1,1,17,1,5,2.14
6,3,1,1,5,1,4,2.5
7,5,3,2,18,1,16,2.92
8,4,1,1,21,0,10,3.31
5,4,2,1,22,2,9,2.53
6,5,5,2,31,2,12,3.49
6,2,0,1,15,0,6,3.12
4,4,2,2,20,1,14,4.08
5,3,2,1,15,1,9,3.96
7,5,2,2,20,1,12,4.63
11,4,2,1,17,1,12,2.35
6,3,1,1,10,0,8,2.83
4,3,2,2,22,1,6,3.66
6,4,2,1,18,1,9,3.03
5,5,1,2,17,1,13,2.85
10,5,2,2,15,1,17,3.17
8,4,2,2,21,1,14,3.96
6,5,3,1,16,1,10,1.98
7,7,2,1,17,0,10,2.56
4,4,2,2,24,0,15,2.77
12,5,2,1,18,1,8,3.23
16,5,4,2,41,1,13,3.41
6,5,2,1,18,1,13,4.54
9,5,1,2,22,1,15,3.04
4,5,1,1,17,1,13,2.51
6,4,2,2,22,1,11,2.43
5,5,2,2,16,1,12,2.13
11,5,2,2,28,1,17,3.95
8,4,1,1,24,1,13,2.29
5,5,2,2,18,1,12,3.8
7,3,2,3,18,2,14,3.15
6,4,1,1,25,0,10,2.2
5,4,3,1,19,1,9,2.87
7,6,3,2,24,4,21,2.94
4,5,1,1,15,1,7,2.73
8,4,2,1,15,1,10,3.95
6,2,2,1,20,1,9,3.73
7,4,2,2,25,1,16,4.43
7,2,3,1,19,1,13,3.51
3,2,2,1,10,1,9,3.71
6,4,2,1,11,1,8,2.78
9,4,2,1,16,1,13,3.43
11,8,4,2,27,1,19,2.56
6,5,1,1,9,1,6,1.84
6,5,2,3,11,1,8,3.74
4,3,2,2,18,1,8,3.26
4,4,2,2,16,0,8,4.0
6,5,3,2,31,1,23,3.84
6,2,1,1,17,0,6,2.8
5,2,1,2,19,1,8,2.48
5,3,1,1,16,0,8,3.23
5,4,2,0,18,1,6,2.81
3,2,1,1,12,1,4,2.99
5,4,1,1,16,1,5,4.26
5,4,2,1,14,1,9,3.72
2,4,1,1,17,1,8,2.22
9,5,2,1,17,1,6,3.39
8,3,2,1,15,2,9,1.86
5,4,1,1,11,1,7,2.87
5,4,1,2,12,1,10,1.99
5,4,1,1,8,1,5,3.39
5,4,1,1,10,0,7,2.5
6,3,2,1,11,1,7,4.06
5,2,1,1,11,1,6,2.36
6,2,1,1,6,0,7,2.61
11,4,2,1,16,1,14,3.84
4,4,1,1,13,1,7,2.26
5,4,3,1,10,1,9,3.16
5,5,2,0,13,1,12,2.56
6,3,1,1,10,1,5,4.83
5,5,2,1,13,1,8,2.29
6,3,1,1,11,1,7,3.85
6,3,1,1,13,1,11,2.85
3,3,1,1,9,1,5,3.31
6,2,1,1,10,0,8,2.87
10,3,2,1,16,0,7,2.28
5,4,1,1,12,1,6,2.37
6,4,0,1,10,1,9,4.56
3,2,2,1,17,0,6,3.01
6,3,1,1,14,1,8,4.35
7,3,1,2,22,1,12,2.18
5,4,1,1,11,0,7,2.54
4,2,0,1,9,1,5,3.68
2,2,0,0,6,1,4,3.33
2,1,1,0,4,1,3,5.12
3,5,3,2,28,1,11,4.93
4,5,3,2,14,1,7,3.74
7,4,3,3,21,1,14,4.55
10,5,3,1,13,1,8,2.8
5,5,1,1,11,1,12,5.92
8,4,3,1,14,1,8,5.03
10,4,3,1,30,1,9,3.74
3,3,4,2,27,2,9,4.05
7,4,2,2,12,1,9,6.02
11,5,6,1,11,1,19,4.04
4,3,3,2,12,1,11,3.35
5,4,2,2,13,0,8,3.41
3,4,2,1,12,1,4,3.4
3,5,2,1,16,1,7,3.96
4,5,1,2,17,1,8,4.88
6,4,3,1,34,1,12,3.57
4,4,4,2,20,1,9,4.72
3,4,1,2,26,1,9,3.61
4,5,2,2,17,1,8,2.47
7,5,1,3,19,1,14,3.2
5,3,0,1,9,1,7,3.27
4,2,1,1,10,0,6,3.42
5,4,1,1,17,0,8,4.03
6,3,1,0,17,0,9,3.38
4,4,0,2,27,0,12,3.11
7,6,2,2,25,2,20,4.28
3,4,2,2,19,2,8,3.92
7,7,3,2,20,1,12,4.35
6,5,1,1,21,0,7,4.44
5,4,2,2,15,1,11,3.14
5,3,1,1,9,1,8,4.87
5,4,2,1,16,1,10,3.85
5,4,0,1,12,0,9,2.84
5,6,2,1,16,1,7,3.24
4,4,1,1,18,1,7,3.46
4,3,1,1,4,1,6,4.84
5,3,1,1,14,1,8,2.71
6,3,1,1,12,0,7,2.37
4,2,0,1,8,1,5,3.2
4,2,1,2,7,0,4,2.27
8,4,2,2,14,1,12,1.81
4,4,1,1,9,1,7,1.96
9,6,3,2,23,1,9,3.57
4,2,1,1,9,0,8,3.37
5,3,2,2,12,1,9,3.58
4,3,2,1,9,1,8,2.97
8,2,1,0,8,1,6,4.37
6,4,1,1,13,1,8,3.41
5,4,1,1,13,1,7,2.52
8,2,1,1,5,0,6,3.36
5,3,0,2,15,1,11,3.11
6,4,1,1,10,1,8,4.22
7,5,1,1,11,1,8,4.02
4,4,0,1,27,0,12,3.01
6,5,2,1,19,1,11,3.34
9,4,2,1,15,2,9,4.42
5,6,1,2,20,0,4,2.45
5,5,2,1,14,1,11,3.09
5,1,1,1,18,0,6,2.62
5,3,1,1,14,1,6,2.25
10,5,1,1,22,1,7,3.74
5,3,2,1,16,0,7,3.56
5,3,1,1,13,1,5,3.17
5,5,1,0,15,1,10,2.64
5,2,1,1,8,1,8,3.0
6,4,2,1,10,1,11,3.34
7,4,1,1,14,0,11,2.94
5,4,1,1,17,1,11,2.62
8,3,1,1,14,1,9,2.0
4,4,2,1,14,1,9,3.58
9,2,3,1,11,1,8,2.43
6,4,1,2,11,1,7,3.27
7,5,1,2,15,1,12,2.85
5,3,2,1,20,1,7,3.43
10,6,2,1,19,1,9,2.11
4,6,2,1,17,0,11,3.1
10,3,1,2,14,1,10,2.37
5,3,0,1,17,0,13,2.27
4,4,2,1,5,0,3,3.49
4,2,1,1,9,1,6,3.52
5,2,1,0,8,0,4,4.65
10,5,2,1,20,2,9,3.17
4,5,1,1,19,2,12,2.92
6,3,2,1,20,1,9,3.07
4,5,2,1,21,1,10,2.5
2,1,0,1,7,0,3,2.76
6,3,4,1,17,1,14,3.37
4,3,1,1,7,1,5,3.63
11,4,2,1,22,1,9,3.23
4,4,1,1,11,0,11,2.93
12,3,2,1,20,1,9,3.68
7,4,2,1,17,1,6,3.4
8,4,3,1,16,1,12,3.7
4,2,1,1,12,1,5,3.23
3,3,2,1,16,1,8,2.64
4,5,1,1,22,1,9,3.63
5,3,0,1,17,0,16,2.26
6,3,1,1,16,1,8,2.75
5,3,2,1,26,1,8,2.27
2,1,1,0,5,0,3,3.65
5,3,2,1,11,1,7,3.39
6,3,1,1,11,0,8,3.68
6,4,2,1,15,1,12,2.4
9,5,1,1,10,1,7,3.18
5,4,2,2,22,1,10,3.88
5,3,1,1,15,2,7,2.19
5,3,0,2,20,0,7,2.86
5,2,2,1,14,1,8,2.08
8,5,2,1,12,1,8,3.11
4,5,0,2,16,0,6,3.33
4,3,2,2,11,1,6,4.22
8,3,1,2,27,1,15,3.14
5,3,1,1,9,1,13,3.24
4,2,3,2,17,1,11,4.16
5,3,2,2,25,1,12,3.61
5,2,0,1,18,1,10,2.96
7,4,0,1,15,1,15,4.01
8,5,2,3,24,2,23,3.19
12,5,4,2,19,1,15,3.42
11,4,2,2,24,0,15,3.33
9,2,0,1,17,1,11,3.06
5,2,0,1,10,1,8,3.12
13,10,4,2,20,2,12,3.5
8,3,1,1,16,1,10,3.81
11,5,2,2,18,1,8,3.17
13,7,2,3,23,1,16,3.6
8,6,1,1,21,1,11,3.59
5,4,3,3,17,1,8,3.19
10,3,7,2,21,2,16,3.72
5,3,0,1,14,0,9,3.06
5,2,0,1,15,1,10,3.33
6,3,2,1,14,1,9,2.69
4,2,0,1,10,1,7,2.63
4,5,2,1,11,1,6,2.59
4,4,2,1,14,1,8,3.15
6,4,2,1,15,2,7,2.87
6,3,1,1,14,1,9,3.49
6,2,1,1,8,0,5,2.63
4,3,2,1,16,0,8,3.84
4,3,0,2,16,0,5,2.74
6,4,1,1,10,1,9,3.03
9,4,3,1,22,1,13,3.6
9,5,1,2,22,0,15,3.39
2,5,1,2,17,1,5,4.33
8,7,1,1,13,1,9,4.34
4,4,1,2,12,1,6,4.24
7,3,0,2,12,1,12,4.82
5,3,0,1,11,1,7,4.17
5,4,0,1,18,0,10,3.68
5,5,1,1,13,1,6,3.36
5,3,0,2,13,1,5,3.39
3,4,1,1,9,0,4,3.17
7,4,3,1,17,1,10,3.46
6,3,4,2,15,1,15,5.05
8,3,2,1,14,1,8,2.81
9,5,3,2,22,1,15,3.77
9,4,1,2,15,1,8,2.51
5,4,2,2,16,1,10,2.36
6,2,1,1,14,1,12,3.13
6,4,1,1,11,1,10,3.33
9,5,3,2,17,1,20,4.66
5,3,0,2,17,1,26,4.27
5,4,1,1,13,2,8,3.66
8,5,2,2,14,0,26,3.34
6,4,1,2,19,1,17,2.94
6,3,1,1,9,1,8,3.0
8,2,0,2,18,2,14,2.96
5,3,1,1,15,1,9,4.69
7,4,2,2,19,1,13,4.07
9,3,1,1,8,1,13,3.39
5,5,1,1,15,1,11,3.27
7,4,1,1,21,1,13,3.03
7,4,1,2,20,1,16,3.94
5,3,1,1,20,1,6,4.54
6,3,2,2,15,1,9,2.81
10,5,3,2,22,1,11,3.39
4,5,1,2,16,1,7,3.84
5,4,1,1,11,1,8,3.63
6,4,1,1,27,2,11,2.4
14,5,2,2,27,1,19,3.76
2,3,2,1,10,1,7,3.74
4,3,2,1,13,1,6,3.73
11,4,2,1,11,1,11,4.78
7,3,1,1,17,0,8,3.4
9,5,2,2,14,1,12,3.32
6,4,0,1,18,0,7,3.83
7,3,0,1,17,1,8,3.15
5,2,0,1,10,0,6,2.87
5,4,2,1,10,0,7,4.0
6,4,2,2,20,0,13,2.83
6,5,1,1,11,1,7,2.87
6,4,2,1,17,1,10,2.82
10,2,2,1,19,0,8,3.0
9,5,3,2,17,1,8,4.76
10,4,2,1,18,1,10,3.33
4,5,3,2,17,1,8,2.85
8,4,1,1,25,1,16,3.92
7,5,2,2,24,1,16,3.25
5,3,0,1,12,1,6,2.98
4,3,1,1,8,1,9,3.49
4,3,0,1,16,3,7,3.27
8,5,2,1,14,1,14,3.81
7,5,2,1,11,1,10,2.57
9,4,2,1,15,2,10,3.42
4,4,2,1,20,1,7,3.31
6,4,2,1,19,1,5,3.65
5,3,1,1,14,1,8,3.0
10,4,2,2,19,1,21,2.38
4,4,0,1,15,0,9,3.4
9,2,1,1,14,1,9,3.8
4,3,2,1,13,1,10,4.03
5,4,1,1,26,1,8,2.98
8,3,2,1,12,0,12,4.38
6,3,2,1,17,1,15,2.73
5,4,2,1,17,1,10,2.57
2,3,1,1,8,1,5,2.75
3,2,1,1,10,1,6,2.02
4,5,3,2,17,1,10,2.95
5,5,2,1,21,1,10,2.81
9,3,2,1,20,1,11,3.29
7,3,2,1,15,1,12,2.54
4,4,1,1,11,1,9,3.0
8,5,0,1,18,1,9,3.01
4,3,0,1,8,0,4,2.95
5,4,1,1,15,0,8,2.23
4,4,2,2,16,1,12,4.46
5,3,0,1,7,1,7,3.74
4,2,1,1,7,1,5,3.7
6,4,1,2,15,0,7,3.09
7,3,1,1,13,1,9,2.97
4,3,1,1,10,0,6,2.31
4,3,1,1,12,1,4,3.52
5,4,1,2,17,1,10,3.52
3,3,1,1,7,1,5,2.29
5,3,1,1,12,1,7,2.77
12,5,2,1,22,1,15,2.74
5,3,0,2,17,0,10,2.3
5,4,1,2,12,1,8,2.19
4,2,1,1,7,1,6,3.71
4,3,0,1,11,1,3,3.33
6,2,2,1,13,1,8,3.13
7,4,2,2,19,1,11,3.09
6,5,1,1,13,2,13,2.26
4,3,2,1,18,1,8,2.3
5,4,2,2,18,1,8,3.38
8,5,1,2,17,2,20,4.07
6,3,2,1,19,1,7,2.81
4,4,2,1,18,1,8,3.23
4,5,1,2,19,1,13,3.59
4,3,2,1,17,1,7,3.14
4,1,1,1,9,1,5,3.41
6,5,1,1,18,1,11,3.61
3,3,2,2,23,1,8,2.65
3,4,1,1,13,1,10,3.51
2,3,2,2,18,1,8,3.11
5,5,1,1,15,1,9,2.78
6,4,2,2,22,1,6,3.09
6,3,2,2,12,2,9,3.69
6,4,2,1,23,1,9,4.27
8,5,2,2,19,1,9,3.25
6,4,1,2,19,1,8,3.43
4,4,2,3,17,2,11,2.7
4,3,1,2,10,1,7,2.81
4,4,1,1,23,1,11,3.47
7,4,1,2,23,1,11,3.99
8,1,2,1,16,1,10,3.04
4,6,3,2,20,1,11,2.79
5,3,2,2,17,1,11,3.05
5,4,2,2,26,1,8,3.49
4,5,2,2,16,1,9,2.69
4,3,1,2,18,1,8,3.0
4,6,2,2,16,1,12,4.35
5,2,0,1,8,0,6,3.9
5,3,1,1,13,1,7,3.98
7,3,0,1,13,0,9,3.82
5,3,1,1,13,1,6,3.28
7,2,0,1,22,0,7,3.37
5,5,0,3,15,2,8,3.79
7,4,3,2,19,1,15,3.39
7,3,1,2,12,1,10,4.11
5,2,1,1,7,1,8,4.03
6,4,3,1,13,1,11,3.54
5,3,3,1,8,1,11,3.17
5,2,1,2,15,1,8,3.04
5,4,3,1,9,1,12,5.0
6,5,1,1,15,0,6,6.53
4,4,2,1,13,1,10,3.75
5,3,1,1,6,2,7,3.23
6,4,2,1,9,1,11,4.33
4,5,2,2,20,1,12,4.3
10,6,2,3,16,1,14,2.72
5,1,3,1,11,1,10,3.89
3,5,2,2,22,0,10,2.72
6,2,1,1,16,0,7,3.39
11,7,5,3,26,1,29,3.5
2,5,2,1,14,1,7,3.24
9,4,1,1,15,1,8,2.76
10,7,3,1,21,2,20,4.4
5,2,1,1,14,1,12,3.8
9,5,2,1,17,1,8,3.32
6,4,1,2,18,1,8,3.89
9,7,1,1,19,1,11,4.36
8,5,2,1,17,1,15,2.53
5,5,2,2,15,1,13,4.72
3,3,0,1,16,0,6,2.6
9,5,1,3,23,1,9,2.2
7,4,1,1,18,1,9,5.69
8,7,1,2,17,1,13,4.74
7,3,1,1,10,1,9,3.23
5,4,1,1,17,1,10,3.55
7,3,2,2,14,1,6,3.72
8,3,2,1,15,1,12,4.41
8,4,2,1,20,1,9,3.07
6,4,2,2,14,2,9,2.36
6,6,2,1,14,1,10,3.81
6,5,5,2,12,1,8,3.0
7,3,2,1,19,1,7,3.42
7,3,0,1,12,1,6,3.76
8,4,2,2,19,1,7,3.3
7,4,5,2,16,1,9,6.0
9,5,3,1,12,1,9,4.48
17,6,4,1,27,1,15,4.27
4,4,2,1,14,1,16,4.41
4,5,2,1,16,1,6,2.87
6,4,2,1,15,1,15,5.33
6,3,1,1,7,1,9,1.63
4,4,2,2,10,1,8,3.34
8,5,2,2,19,1,12,3.85
5,5,1,2,21,1,11,4.85
6,6,2,2,19,1,15,3.23
8,5,3,2,24,1,17,3.98
6,3,2,2,8,1,5,3.62
7,2,1,2,15,0,9,3.17
10,5,0,2,22,2,10,2.89
17,5,1,1,26,1,13,3.08
9,3,2,1,10,1,7,2.52
5,3,1,1,15,1,8,5.79
8,4,2,1,10,1,9,3.38
4,4,3,1,22,1,10,3.04
3,4,0,1,15,1,6,2.83
6,3,1,1,13,1,7,4.29
5,3,1,1,15,1,10,2.15
14,4,2,1,29,1,10,2.8
5,3,0,1,9,0,6,3.28
8,5,1,2,18,1,8,2.67
4,2,1,1,9,1,5,4.7
4,2,2,1,13,1,7,4.59
11,4,4,2,22,1,10,3.58
9,5,2,1,16,1,7,3.87
5,5,3,2,18,1,9,3.87
5,5,1,2,15,1,9,3.19
6,5,1,1,18,1,10,3.29
4,2,1,1,14,1,10,3.26
4,3,1,1,6,2,6,4.42
7,2,0,3,15,2,10,3.71
7,5,2,2,20,1,9,3.49
6,5,3,3,31,1,9,3.55
8,4,2,1,10,1,11,5.76
4,4,1,2,13,1,7,4.47
16,5,2,1,18,1,19,3.46
6,4,1,2,17,1,9,3.38
5,5,1,2,14,1,10,3.49
6,5,4,2,26,1,9,4.03
6,6,3,2,16,1,12,3.25
4,4,1,2,19,1,11,3.77
5,4,2,2,17,1,11,4.78
5,4,1,1,12,1,12,3.29
8,3,1,2,22,1,18,3.36
4,2,1,1,10,0,8,4.51
5,4,1,2,15,1,9,2.37
4,5,2,1,16,1,10,3.53
5,6,5,3,30,2,12,3.52
6,2,2,1,14,1,8,2.29
6,3,1,2,13,1,12,1.8
8,4,1,0,10,1,10,3.32
4,4,1,1,9,1,10,3.27
5,2,1,1,10,1,8,3.14
7,3,3,2,17,1,9,3.99
3,4,0,1,13,1,7,3.06
5,5,1,2,26,1,8,3.29
2,3,2,1,8,1,6,4.11
4,4,0,1,13,1,8,5.51
6,3,1,2,16,2,8,3.28
5,3,1,1,17,1,7,4.39
8,5,2,2,19,1,6,2.6
5,5,3,2,17,2,8,3.72
7,5,1,1,15,1,15,3.64
5,4,1,2,21,0,10,3.64
10,9,0,2,12,1,7,3.85
7,4,2,1,14,1,9,3.55
7,7,0,3,26,1,12,2.97
11,5,1,2,20,1,13,2.43
9,6,0,2,19,1,18,3.45
4,3,2,2,14,1,9,1.93
6,4,2,2,13,1,13,3.38
4,4,1,2,19,1,8,3.26
5,5,2,2,14,1,8,3.41
4,3,0,1,18,1,11,2.72
4,6,1,1,15,1,6,3.59
6,4,2,2,11,1,11,3.88
7,6,2,2,28,1,21,3.64
9,6,2,2,22,1,13,3.39
7,3,0,1,15,1,11,3.55
6,3,0,1,14,1,9,3.91
6,6,1,1,8,1,7,4.64
5,3,1,1,12,1,7,3.44
6,4,1,1,14,1,10,4.69
4,4,3,1,15,1,7,4.64
7,4,0,2,15,1,7,2.59
6,4,1,2,16,1,15,3.58
7,3,1,1,14,1,10,3.75
5,2,0,1,15,1,9,3.04
5,3,2,3,18,1,10,2.56
5,3,1,2,19,0,8,3.49
5,1,2,2,13,1,7,3.99
13,5,0,2,20,1,11,2.89
4,4,1,1,10,1,9,3.61
6,2,1,1,11,0,7,4.1
7,4,3,1,16,1,7,3.4
7,6,1,2,22,1,22,4.34
6,2,2,3,11,1,10,2.28
5,3,2,1,11,1,14,3.09
7,4,1,1,8,1,9,3.99
4,3,1,1,11,1,7,2.6
4,2,1,0,9,1,5,3.8
6,3,1,2,10,0,11,4.42
7,4,2,1,13,2,8,3.55
4,3,0,2,12,1,6,3.42
4,3,1,1,11,1,7,3.81
10,4,3,2,23,1,9,4.51
5,3,1,2,9,0,6,3.36
7,2,1,0,10,0,9,3.68
4,5,3,1,24,1,21,3.47
4,2,1,1,6,1,5,4.04
8,6,4,3,20,1,13,5.54
6,4,2,1,20,2,12,4.52
6,3,2,1,16,1,7,4.79
4,2,1,1,11,1,6,3.71
6,2,1,0,19,1,7,2.33
4,3,2,1,11,1,5,2.75
7,5,1,1,16,1,8,3.5
5,2,3,2,20,1,18,4.44
10,6,2,1,17,1,10,4.37
4,4,1,1,9,1,4,2.84
4,4,2,1,13,1,7,2.89
4,4,2,1,16,1,7,3.46
6,3,2,1,12,1,9,4.67
4,4,1,2,14,1,8,3.82
9,4,1,1,12,1,8,3.68
11,6,2,1,22,1,16,4.61
4,5,2,2,18,1,8,3.1
4,4,2,2,25,1,7,3.67
11,5,2,1,16,1,10,3.76
16,3,2,2,24,2,7,4.33
10,2,2,2,26,2,12,3.25
11,2,0,1,17,0,7,4.24
4,3,1,1,10,0,7,4.71
4,5,1,1,14,2,8,3.08
5,4,3,2,13,1,9,3.22
4,2,0,1,11,1,6,4.07
6,4,3,2,27,1,13,3.08
6,5,3,2,14,2,12,2.95
5,5,1,2,10,1,10,3.8
6,5,3,2,12,1,11,5.12
4,3,1,2,11,1,6,3.67
6,5,1,1,18,2,6,2.31
7,5,2,1,19,1,9,3.86
6,3,2,1,16,0,11,3.73
4,3,1,1,13,1,7,3.69
5,1,1,1,10,1,6,4.67
6,3,3,2,13,1,10,4.61
7,5,2,2,15,1,11,3.3
7,6,1,1,23,1,16,3.61
12,4,2,1,19,1,11,2.5
7,4,2,1,16,1,9,3.69
5,2,1,1,9,1,9,3.27
5,2,1,1,9,1,7,3.59
7,3,0,1,10,1,6,3.9
5,5,3,1,17,1,11,4.73
6,3,4,3,15,1,11,3.63
5,4,2,2,18,2,10,3.64
2,3,2,1,11,1,8,3.57
4,4,2,1,19,1,10,3.84
6,3,2,1,12,1,10,4.48
5,4,2,2,22,1,6,2.53
5,5,2,1,17,1,7,5.23
4,3,2,1,14,1,7,3.7
4,3,1,1,7,1,5,3.41
5,3,1,1,12,1,6,3.7
16,4,3,1,21,1,12,3.02
7,5,2,1,19,1,7,3.39
9,4,2,2,23,1,12,4.1
9,5,2,1,15,1,8,3.78
13,4,1,1,16,1,15,2.8
4,2,2,1,9,2,10,3.59
4,2,1,1,10,1,4,2.93
6,4,2,1,10,1,9,4.39
2,5,1,1,15,0,7,2.79
3,5,1,1,20,1,9,2.57
6,4,1,1,25,1,7,2.77
10,3,1,1,21,1,6,4.06
7,4,3,1,24,1,11,2.93
6,2,1,1,12,1,10,2.29
5,3,1,1,16,1,8,3.07
5,4,1,2,5,1,6,3.22
6,5,0,1,13,0,7,2.94
5,4,1,2,12,1,9,3.12
5,2,1,0,11,1,5,3.32
5,2,1,1,8,1,7,2.63
4,4,3,1,13,1,7,4.39
4,2,0,1,8,1,8,3.87
4,2,0,1,14,1,6,3.32
4,3,1,1,8,0,5,4.05
6,4,1,1,13,1,9,2.9
4,4,0,1,17,1,9,3.32
4,3,0,1,10,0,7,2.98
8,4,2,1,12,1,11,5.01
7,2,2,2,16,1,7,2.65
7,4,1,1,14,0,14,2.85
7,3,1,1,16,1,5,3.94
6,2,1,1,12,1,6,2.47
6,3,1,1,12,2,9,2.15
5,4,1,1,12,1,8,2.45
6,4,1,1,16,1,11,3.42
4,1,1,1,11,1,7,3.83
6,3,1,1,7,0,3,3.58
6,3,2,1,7,1,7,3.05
4,4,1,1,10,0,7,5.44
3,1,1,1,9,1,7,2.32
4,1,1,2,10,1,7,3.27
5,4,1,1,15,1,19,2.51
5,5,1,1,10,1,11,4.09
6,6,1,4,15,1,15,2.22
6,2,1,1,4,1,7,2.4
4,1,1,1,10,1,3,3.32
4,2,1,2,5,0,6,3.25
6,4,1,1,14,1,9,3.68
6,2,1,1,10,1,8,4.25
4,3,1,1,9,0,5,2.68
3,2,1,1,5,0,4,5.37
4,3,1,1,10,1,10,3.11
5,2,1,1,10,0,10,3.86
4,5,4,1,9,1,8,4.24
7,4,0,1,17,0,7,2.32
5,2,1,1,11,1,7,3.69
8,5,2,2,16,1,15,4.54
6,4,1,2,15,1,6,3.5
4,4,0,1,12,1,6,4.86
4,4,2,1,13,1,9,3.7
2,2,1,1,14,1,7,2.95
7,7,1,1,19,1,9,2.96
4,2,0,1,12,0,5,4.41
7,5,3,1,14,1,10,3.2
4,2,0,1,9,1,10,3.49
5,2,1,1,12,0,8,1.38
8,6,2,1,19,1,11,2.37
4,4,0,1,9,0,7,3.19
4,2,1,1,8,0,5,2.87
10,5,1,1,13,1,7,2.93
7,3,1,1,12,0,15,3.13
7,4,1,1,14,1,10,2.8
7,4,2,1,11,2,14,2.25
3,5,3,2,17,1,9,1.73
9,5,2,1,17,1,9,2.94
4,4,2,1,17,1,10,3.81
4,4,2,2,15,1,9,3.42
4,4,1,2,12,1,15,4.53
6,4,1,1,22,0,7,2.9
5,2,1,0,16,1,8,2.19
6,3,0,1,13,1,6,2.77
4,3,2,1,14,1,10,3.07
12,4,2,1,28,1,11,2.66
5,5,1,1,15,1,7,2.52
4,5,3,1,18,0,11,3.12
9,5,2,2,19,0,15,4.74
6,4,2,3,10,1,11,3.36
5,2,2,1,9,1,9,4.49
6,2,1,1,15,1,12,2.83
14,5,2,1,21,1,10,4.01
5,2,0,1,13,1,8,3.63
10,5,3,2,8,1,9,4.52
6,2,0,1,11,1,12,3.52
7,4,3,1,15,1,13,5.04
8,4,2,2,20,2,16,3.91
8,4,3,1,17,1,11,3.48
4,2,2,2,12,1,8,4.26
6,4,1,1,8,1,5,3.11
10,4,0,1,17,1,7,2.75
0,1,2,1,17,1,6,2.89
7,8,2,1,17,1,10,2.64
6,4,2,1,18,1,7,3.41
5,3,2,3,11,1,12,4.93
6,4,1,2,13,1,12,3.45
11,7,1,2,26,1,19,4.78
7,3,1,2,8,1,9,4.07
8,5,2,1,10,4,11,4.82
5,2,1,2,12,1,12,4.27
6,5,1,2,19,1,13,3.15
5,2,2,2,11,1,18,5.39
6,3,2,3,12,1,8,4.7
7,3,1,1,16,2,14,3.54
7,5,3,1,15,1,16,4.31
6,4,1,1,10,1,5,5.12
7,5,1,4,23,1,16,4.0
6,2,1,1,7,2,8,4.48
9,3,1,1,13,1,8,3.18
3,3,2,1,16,1,6,3.83
12,5,2,2,17,1,10,2.81
7,4,2,1,15,1,7,4.23
7,6,1,3,19,2,19,4.87
6,4,2,1,17,1,10,3.84
4,2,1,1,12,1,5,4.51
5,5,3,1,16,1,18,3.41
6,3,2,1,11,2,10,4.2
4,2,1,1,6,1,8,3.25
