BANHEIROS,COZINHA,LABORATÓRIO,ESPORTE,SALAS DE AULA,LEITURA,OUTROS,IDESP_AF,CLASSIFICACAO_NOTA
6,5,2,3,24,1,13,2.77,D
4,2,1,1,9,0,7,2.95,D
6,5,0,1,15,1,8,3.37,C
7,4,1,1,18,1,7,0.0,E
6,4,2,1,23,1,7,0.0,E
4,3,1,1,4,1,9,3.68,C
13,5,0,1,20,1,5,2.22,D
3,3,2,1,18,1,8,3.14,D
2,3,2,2,18,0,9,2.6,D
6,5,1,2,12,1,7,3.48,C
3,4,1,1,10,1,9,0.0,E
8,5,1,1,14,1,7,3.39,C
6,5,1,1,14,1,12,4.02,C
8,5,0,1,24,1,9,0.0,E
8,5,2,2,19,1,11,3.35,C
9,4,2,1,15,1,11,5.03,B
4,3,1,1,19,1,6,3.13,D
9,5,1,1,17,1,16,0.0,E
6,4,2,1,11,2,9,3.47,C
4,6,4,1,15,1,8,4.73,C
4,4,2,1,22,1,9,2.79,D
6,4,2,1,24,1,8,3.05,D
5,4,3,1,16,1,6,4.06,C
5,3,0,1,15,0,8,0.0,E
4,2,1,1,10,0,6,0.0,E
8,5,2,1,21,1,14,2.96,D
7,4,1,0,15,1,7,2.86,D
6,4,2,1,18,0,6,0.0,E
9,6,2,1,17,1,11,3.07,D
5,5,2,1,12,1,7,0.0,E
6,2,1,1,8,1,5,0.0,E
7,3,1,1,6,0,6,3.8,C
7,4,2,1,14,1,7,0.0,E
5,4,1,1,9,1,6,0.0,E
5,5,1,1,12,1,13,3.31,C
6,5,1,2,17,1,12,3.94,C
5,6,1,0,8,0,12,3.23,D
5,4,3,3,22,1,10,0.0,E
5,3,1,2,15,2,12,4.24,C
9,6,3,2,16,1,20,0.0,E
4,2,1,1,9,1,7,3.76,C
9,6,1,2,17,1,15,4.52,C
6,4,3,1,12,0,9,4.34,C
9,3,1,0,17,1,8,5.14,B
4,4,0,2,18,0,8,3.35,C
5,2,2,1,7,1,7,6.2,B
4,2,0,1,10,1,8,0.0,E
5,4,2,3,12,1,16,4.17,C
13,5,2,1,15,1,17,4.3,C
6,6,1,1,11,1,16,3.76,C
9,3,1,1,9,0,7,0.0,E
4,4,1,1,14,1,7,0.0,E
5,4,2,1,14,1,10,0.0,E
5,4,1,1,16,1,6,3.17,D
4,2,1,1,9,1,6,5.33,B
9,4,1,1,15,1,16,3.67,C
6,2,1,1,8,1,4,3.71,C
7,4,1,1,21,1,11,3.13,D
6,3,1,1,8,1,5,4.31,C
7,4,1,1,18,0,9,0.0,E
6,5,0,1,10,1,7,3.89,C
6,4,1,1,11,1,7,0.0,E
6,4,2,2,12,1,11,0.0,E
7,5,1,2,15,1,11,0.0,E
7,4,0,1,11,0,10,0.0,E
7,5,1,1,14,1,9,3.28,C
12,6,4,1,18,1,12,4.04,C
6,4,0,1,16,0,14,0.0,E
5,5,1,0,14,1,8,4.57,C
3,2,1,0,7,1,4,3.93,C
6,4,1,1,11,1,10,3.37,C
6,5,1,0,12,1,11,2.8,D
5,2,1,1,13,1,9,0.0,E
5,4,1,1,15,1,10,3.99,C
5,5,1,1,15,2,11,3.23,D
8,6,1,2,12,1,9,2.46,D
11,7,5,3,15,1,9,5.65,B
4,4,1,1,12,0,7,0.0,E
9,5,2,2,13,1,12,2.48,D
12,3,1,2,17,2,8,4.04,C
5,5,1,2,13,0,9,2.57,D
4,4,1,1,17,1,11,4.28,C
3,3,1,0,15,1,12,0.0,E
5,4,0,2,13,1,8,4.93,B
7,3,0,2,23,1,7,3.53,C
9,5,1,1,18,1,7,3.37,C
7,5,1,1,18,1,11,4.2,C
4,4,1,1,11,1,5,5.06,B
8,3,3,1,12,1,13,0.0,E
7,4,4,1,14,1,14,4.74,C
5,4,0,2,17,1,6,4.13,C
7,3,1,2,15,1,12,2.79,D
6,3,0,2,10,0,9,4.46,C
4,2,0,1,5,0,6,0.0,E
8,2,3,1,16,1,13,0.0,E
6,4,3,1,15,2,8,4.38,C
7,4,2,2,16,1,11,3.15,D
4,3,0,1,9,1,7,0.0,E
10,4,3,2,30,1,12,4.31,C
4,2,1,2,9,1,7,2.06,D
10,3,2,1,23,1,9,2.6,D
6,3,1,1,12,1,8,3.8,C
6,4,0,1,17,2,12,0.0,E
5,2,0,1,16,1,6,3.51,C
7,6,3,1,17,1,11,3.25,C
5,3,2,1,15,2,11,0.0,E
5,4,2,1,19,1,9,2.88,D
15,4,1,1,20,1,10,2.74,D
7,2,1,1,11,1,9,3.59,C
9,4,1,1,19,1,8,3.03,D
5,2,0,0,5,1,7,3.23,D
6,5,8,1,19,1,9,0.0,E
5,5,0,2,8,1,7,4.68,C
3,4,5,2,24,1,9,2.75,D
7,2,2,1,5,1,8,0.0,E
6,4,0,1,19,1,7,3.24,C
6,5,1,1,16,1,6,0.0,E
12,4,1,1,13,1,10,3.54,C
6,4,1,1,12,1,10,3.33,C
6,4,0,2,15,1,15,3.95,C
5,5,2,1,19,1,15,2.6,D
7,4,0,2,16,0,13,2.34,D
6,4,2,1,18,1,6,4.18,C
4,3,1,1,6,0,3,0.0,E
4,4,1,1,17,0,15,3.72,C
6,4,1,1,12,0,7,0.0,E
6,5,0,1,13,0,14,3.8,C
8,5,2,1,11,1,12,4.73,C
15,4,2,1,14,1,9,2.83,D
6,4,2,1,13,1,11,3.52,C
6,3,1,1,14,0,10,1.73,D
4,3,2,2,13,2,9,4.32,C
5,6,3,2,19,1,10,3.16,D
6,3,2,1,14,1,11,3.01,D
9,4,4,2,28,1,9,3.16,D
7,4,2,1,21,1,8,3.25,C
5,4,1,1,20,1,9,3.32,C
5,4,2,2,19,2,10,3.12,D
6,3,1,1,21,1,7,4.13,C
5,2,2,1,20,1,7,3.03,D
17,6,2,1,30,1,16,2.41,D
6,5,2,3,24,1,13,2.97,D
4,2,1,1,9,0,7,2.69,D
6,5,0,1,15,1,8,3.05,D
4,3,1,1,4,1,9,4.21,C
13,5,0,1,20,1,5,2.41,D
3,3,2,1,18,1,8,3.0,D
2,3,2,2,18,0,9,2.29,D
6,5,1,2,12,1,7,3.38,C
8,5,1,1,14,1,7,2.54,D
6,5,1,1,14,1,12,3.78,C
8,5,2,2,19,1,11,3.44,C
9,4,2,1,15,1,11,4.06,C
4,3,1,1,19,1,6,2.59,D
6,4,2,1,11,2,9,3.19,D
4,6,4,1,15,1,8,3.92,C
4,4,2,1,22,1,9,2.5,D
6,4,2,1,24,1,8,3.54,C
5,4,3,1,16,1,6,3.45,C
8,5,2,1,21,1,14,3.17,D
7,4,1,0,15,1,7,2.69,D
7,3,1,1,6,0,6,4.66,C
5,5,1,1,12,1,13,3.76,C
6,5,1,2,17,1,12,3.57,C
5,6,1,0,8,0,12,2.82,D
5,3,1,2,15,2,12,3.59,C
4,2,1,1,9,1,7,2.7,D
9,6,1,2,17,1,15,4.49,C
9,3,1,0,17,1,8,4.72,C
4,4,0,2,18,0,8,2.52,D
5,2,2,1,7,1,7,6.2,B
5,4,2,3,12,1,16,3.1,D
13,5,2,1,15,1,17,4.12,C
6,6,1,1,11,1,16,3.35,C
5,4,1,1,16,1,6,3.93,C
4,2,1,1,9,1,6,5.09,B
9,4,1,1,15,1,16,4.01,C
6,2,1,1,8,1,4,3.89,C
7,4,1,1,21,1,11,3.15,D
6,3,1,1,8,1,5,5.1,B
6,5,0,1,10,1,7,4.41,C
7,5,1,1,14,1,9,3.61,C
12,6,4,1,18,1,12,3.01,D
5,5,1,0,14,1,8,4.05,C
3,2,1,0,7,1,4,3.25,C
6,4,1,1,11,1,10,2.86,D
6,5,1,0,12,1,11,2.73,D
5,4,1,1,15,1,10,3.82,C
5,5,1,1,15,2,11,3.82,C
8,6,1,2,12,1,9,2.19,D
11,7,5,3,15,1,9,6.41,B
9,5,2,2,13,1,12,2.19,D
12,3,1,2,17,2,8,3.44,C
5,5,1,2,13,0,9,2.9,D
4,4,1,1,17,1,11,3.51,C
5,4,0,2,13,1,8,4.62,C
7,3,0,2,23,1,7,3.38,C
9,5,1,1,18,1,7,3.55,C
7,5,1,1,18,1,11,3.54,C
4,4,1,1,11,1,5,3.69,C
7,4,4,1,14,1,14,4.03,C
10,3,1,2,19,0,13,3.01,D
6,3,1,1,6,1,5,4.08,C
8,5,2,1,18,1,13,2.67,D
7,2,4,2,20,1,9,0.0,E
8,3,2,1,12,1,9,3.29,C
4,4,2,1,10,0,7,2.9,D
6,4,0,1,7,0,7,0.0,E
4,3,1,1,9,1,8,3.15,D
7,2,2,1,14,1,9,3.82,C
3,2,0,1,10,1,5,3.47,C
9,5,2,1,11,1,6,3.64,C
2,1,0,1,6,1,6,4.61,C
6,4,1,1,13,1,10,0.0,E
3,4,2,4,20,1,6,2.63,D
7,5,2,1,17,2,8,0.0,E
12,2,1,1,19,1,8,0.0,E
5,3,1,0,7,1,6,4.44,C
4,3,1,1,8,1,6,2.95,D
10,6,1,1,14,1,7,3.58,C
12,4,2,2,26,1,11,3.39,C
7,5,1,1,20,1,7,3.03,D
9,3,2,2,20,1,12,2.31,D
3,2,1,1,8,1,6,0.0,E
5,3,1,0,15,0,6,0.0,E
4,2,1,1,10,0,8,0.0,E
6,5,1,1,13,1,9,4.99,B
4,4,1,1,16,1,9,0.0,E
3,1,1,1,2,0,5,0.0,E
10,4,3,2,15,1,10,5.43,B
6,3,1,1,13,0,9,3.16,D
9,4,1,1,18,0,9,2.34,D
7,5,1,1,13,1,9,3.26,C
6,3,1,1,8,1,8,0.0,E
5,4,1,0,13,1,4,2.84,D
5,2,1,0,20,1,10,2.69,D
4,4,1,1,14,1,12,3.28,C
8,3,0,1,14,0,11,2.96,D
9,3,2,1,11,1,13,4.0,C
3,3,0,1,11,1,5,3.13,D
9,4,1,1,14,1,13,3.45,C
9,5,0,1,16,0,8,4.88,B
2,2,1,0,5,0,4,4.55,C
5,3,1,1,9,1,11,2.65,D
4,4,1,1,17,1,7,0.0,E
7,5,1,1,14,1,7,3.4,C
5,2,2,1,8,1,14,6.1,B
5,3,0,1,15,1,9,2.64,D
7,3,1,1,10,1,12,2.21,D
5,5,1,1,15,1,12,3.21,D
3,3,0,1,5,0,4,3.13,D
5,2,0,1,8,1,5,0.0,E
7,3,1,3,15,1,9,3.09,D
8,3,2,2,17,1,8,4.4,C
4,3,0,1,11,1,10,4.23,C
9,4,2,0,12,1,6,3.6,C
5,3,0,1,10,0,8,2.99,D
7,5,3,1,13,1,11,5.48,B
9,6,2,2,12,1,13,3.61,C
9,6,0,1,16,1,13,3.57,C
7,4,0,1,18,2,6,2.81,D
4,3,1,1,15,1,10,3.19,D
4,3,1,1,10,1,8,3.82,C
5,5,1,1,14,1,9,3.33,C
5,3,1,1,17,1,10,3.05,D
4,2,1,1,12,1,6,0.0,E
7,5,1,3,14,1,10,4.07,C
6,3,1,1,16,0,6,0.0,E
5,4,1,1,11,0,6,4.06,C
7,4,2,1,19,1,13,0.0,E
7,4,0,2,13,0,7,4.24,C
6,4,2,1,12,0,4,3.16,D
5,2,2,0,13,1,5,0.0,E
6,4,1,1,17,1,8,4.06,C
9,4,2,2,24,1,10,3.62,C
7,4,1,1,9,1,6,4.69,C
4,3,0,1,16,1,7,0.0,E
13,6,1,2,20,2,12,4.81,C
9,6,4,2,18,2,11,3.1,D
7,2,1,1,13,1,8,3.05,D
4,5,1,1,23,1,8,3.64,C
6,3,1,1,4,1,6,3.85,C
5,5,3,1,14,1,7,2.92,D
7,5,2,3,17,1,15,3.03,D
8,6,3,2,15,1,11,4.37,C
4,2,0,1,8,1,8,2.66,D
6,4,1,1,11,1,7,3.69,C
5,5,2,2,19,1,10,2.97,D
6,5,1,2,16,1,14,3.95,C
7,5,2,2,12,1,11,3.4,C
6,4,1,1,12,1,9,3.4,C
5,3,1,1,11,1,7,0.0,E
8,3,1,1,15,1,10,0.0,E
8,3,1,1,15,1,13,0.0,E
6,4,2,1,20,1,9,4.2,C
4,4,2,1,17,1,7,2.81,D
14,3,1,2,25,2,11,1.83,D
7,4,2,1,18,1,6,0.0,E
4,3,2,1,17,1,10,0.0,E
5,3,0,1,7,0,6,3.45,C
10,3,2,1,19,1,10,3.81,C
7,4,2,1,18,1,9,2.47,D
4,3,1,1,17,1,5,0.0,E
6,6,4,1,16,0,7,4.35,C
8,3,2,2,20,0,11,0.0,E
6,3,0,1,8,1,5,4.94,B
5,3,3,1,18,1,15,3.49,C
7,5,0,1,16,0,8,3.6,C
3,4,2,2,21,1,9,3.84,C
9,3,1,1,25,1,11,3.25,C
4,4,2,2,15,1,9,0.0,E
9,3,1,1,10,1,11,2.98,D
7,5,2,2,21,1,20,2.26,D
4,4,2,1,13,1,9,2.69,D
5,4,1,1,12,1,7,3.45,C
4,3,1,1,17,1,7,3.34,C
4,2,0,1,5,0,8,0.0,E
7,4,3,1,10,1,11,0.0,E
7,4,3,2,16,1,11,0.0,E
11,3,3,1,13,1,11,0.0,E
6,4,2,2,19,1,9,2.75,D
11,5,4,2,19,1,17,3.88,C
7,3,4,1,11,1,6,4.75,C
4,3,0,1,15,1,11,0.0,E
5,4,2,1,10,1,6,0.0,E
6,5,1,1,14,1,8,0.0,E
10,4,2,1,11,1,12,4.26,C
7,4,1,1,13,1,9,1.77,D
7,3,1,1,4,1,6,4.51,C
8,5,2,1,24,1,8,3.22,D
10,6,4,1,12,1,10,4.57,C
5,7,1,1,17,1,6,0.0,E
9,6,3,1,16,1,8,0.0,E
6,3,1,1,6,0,9,0.0,E
5,5,2,2,19,1,10,3.8,C
6,3,0,1,11,1,7,3.33,C
7,4,2,1,12,1,10,0.0,E
6,3,2,1,16,1,9,2.39,D
6,7,3,2,15,1,15,0.0,E
7,7,3,3,21,1,17,2.9,D
7,4,4,2,10,1,7,0.0,E
4,6,1,1,16,1,9,3.18,D
6,4,1,2,17,1,12,3.1,D
6,4,1,0,22,1,11,2.78,D
4,3,2,1,20,1,10,2.67,D
4,2,1,1,17,1,8,0.0,E
6,3,2,1,16,1,9,3.96,C
7,6,2,0,20,1,10,3.23,D
5,3,0,1,15,1,8,2.6,D
6,4,2,0,21,1,9,3.39,C
5,3,1,1,12,1,5,3.07,D
4,3,2,1,18,1,8,3.0,D
5,6,1,1,19,1,11,3.03,D
5,4,1,1,14,1,7,3.83,C
5,3,1,1,22,1,14,0.0,E
7,4,1,1,10,1,8,0.0,E
6,1,0,1,8,0,6,3.55,C
3,4,1,1,12,1,7,5.04,B
4,3,2,1,9,1,6,3.33,C
6,3,2,2,12,0,8,0.0,E
4,3,1,1,14,0,7,0.0,E
12,5,1,1,18,0,8,3.24,C
4,2,0,1,7,1,6,2.86,D
7,3,1,2,10,2,3,2.56,D
5,3,2,1,13,1,7,2.84,D
9,5,1,1,15,1,12,0.0,E
6,4,2,1,18,1,9,2.52,D
5,5,1,1,7,1,7,0.0,E
9,3,1,0,10,0,9,0.0,E
6,5,2,2,19,1,9,2.8,D
4,3,1,1,12,1,8,3.66,C
3,6,3,0,13,1,8,3.3,C
5,3,1,1,15,1,10,2.18,D
4,3,2,1,10,1,11,4.98,B
4,2,1,1,8,1,9,4.33,C
5,3,1,0,6,1,4,0.0,E
11,6,1,1,13,1,12,0.0,E
4,2,0,1,8,0,5,3.31,C
6,4,2,1,18,1,10,2.13,D
4,4,1,1,14,1,14,2.96,D
7,3,1,1,10,1,10,4.31,C
7,5,1,1,8,1,7,2.26,D
9,4,0,1,20,1,16,3.09,D
7,5,2,1,15,1,16,3.09,D
7,4,3,2,12,1,8,0.0,E
8,5,0,1,10,0,7,0.0,E
8,2,0,1,5,1,4,0.0,E
10,7,2,3,19,1,10,3.53,C
6,3,3,3,22,1,11,0.0,E
5,2,0,1,11,1,7,3.75,C
6,4,1,1,9,1,3,0.0,E
5,3,1,1,7,0,6,0.0,E
6,3,2,1,14,1,10,3.12,D
4,4,1,1,7,0,6,3.06,D
4,3,2,2,12,1,7,2.54,D
8,5,3,1,14,1,9,2.17,D
4,3,0,1,10,0,7,0.0,E
6,3,1,1,7,1,6,2.97,D
5,4,2,2,21,1,7,2.93,D
7,4,2,2,19,1,13,0.0,E
3,4,0,1,9,0,7,0.0,E
5,1,1,1,9,1,11,0.0,E
4,4,1,1,13,1,9,0.0,E
3,2,1,0,6,0,5,0.0,E
6,4,2,2,21,0,9,2.89,D
7,4,3,1,18,1,7,0.0,E
6,3,1,1,13,0,8,2.63,D
5,4,0,2,17,1,6,3.77,C
7,3,1,2,15,1,12,2.84,D
6,3,0,2,10,0,9,3.12,D
6,4,3,1,15,2,8,4.21,C
7,4,2,2,16,1,11,2.99,D
10,4,3,2,30,1,12,4.0,C
4,2,1,2,9,1,7,2.58,D
10,3,2,1,23,1,9,2.02,D
6,3,1,1,12,1,8,3.68,C
5,2,0,1,16,1,6,3.83,C
7,6,3,1,17,1,11,3.71,C
5,4,2,1,19,1,9,2.09,D
15,4,1,1,20,1,10,2.97,D
7,2,1,1,11,1,9,3.5,C
9,4,1,1,19,1,8,2.77,D
5,2,0,0,5,1,7,3.11,D
5,5,0,2,8,1,7,4.28,C
3,4,5,2,24,1,9,3.31,C
6,4,0,1,19,1,7,3.08,D
12,4,1,1,13,1,10,3.62,C
6,4,1,1,12,1,10,3.16,D
6,4,0,2,15,1,15,3.37,C
5,5,2,1,19,1,15,2.64,D
7,4,0,2,16,0,13,2.58,D
6,4,2,1,18,1,6,4.09,C
4,4,1,1,17,0,15,4.01,C
6,5,0,1,13,0,14,3.58,C
8,5,2,1,11,1,12,3.42,C
15,4,2,1,14,1,9,2.68,D
6,4,2,1,13,1,11,3.37,C
6,3,1,1,14,0,10,2.5,D
5,4,1,2,17,2,12,2.23,D
6,4,1,1,18,1,14,2.0,D
5,1,1,1,11,1,9,3.56,C
7,4,2,1,17,1,7,3.22,D
7,5,1,1,22,1,11,3.25,C
8,5,2,1,14,1,13,3.91,C
6,4,2,1,13,1,10,4.29,C
9,4,5,3,32,2,15,3.25,C
5,4,2,2,19,1,9,3.59,C
11,6,2,1,13,1,14,3.78,C
9,4,2,1,10,1,12,3.33,C
7,5,2,1,12,0,7,2.55,D
5,3,1,0,20,1,6,2.98,D
7,5,4,2,20,1,12,3.28,C
6,5,2,2,13,1,8,1.89,D
4,5,2,1,12,1,9,3.55,C
7,3,2,1,12,1,8,2.63,D
8,3,2,1,13,1,14,2.6,D
6,2,1,0,7,1,3,3.16,D
4,6,3,1,16,1,7,2.49,D
4,2,0,1,7,1,5,4.12,C
5,4,1,1,8,1,5,2.37,D
10,6,2,4,38,2,14,4.44,C
4,2,0,0,5,0,5,3.83,C
6,4,2,1,15,1,7,3.1,D
6,4,2,1,12,1,7,3.53,C
4,4,1,1,18,1,6,2.74,D
7,4,0,2,18,1,11,5.2,B
5,4,1,1,15,1,7,2.79,D
7,4,1,1,20,1,10,2.06,D
3,1,2,2,13,1,13,3.65,C
8,1,0,1,13,0,7,4.52,C
9,3,1,2,14,1,10,3.65,C
11,3,2,1,15,1,10,2.2,D
8,4,2,1,19,1,7,3.19,D
5,4,1,1,21,1,10,2.18,D
7,5,4,1,13,1,11,5.21,B
4,4,1,1,7,1,5,2.79,D
11,4,2,1,11,1,11,3.15,D
10,4,1,2,11,1,9,2.35,D
6,3,1,1,11,0,11,1.43,E
8,4,1,2,25,1,13,3.86,C
4,3,1,2,17,1,7,3.07,D
7,3,1,1,17,1,17,3.64,C
7,4,1,1,14,0,7,0.0,E
5,2,1,1,13,0,9,5.23,B
4,3,0,1,10,1,7,0.0,E
5,6,1,1,14,1,7,0.0,E
7,4,1,1,25,1,14,2.57,D
4,5,2,1,18,1,8,3.14,D
5,3,1,0,19,1,7,0.0,E
4,4,2,1,22,0,8,0.0,E
5,3,4,1,15,1,11,3.0,D
9,4,2,1,13,1,14,2.75,D
6,8,0,2,18,1,7,3.94,C
13,4,2,1,33,1,19,0.0,E
4,4,1,2,19,0,8,2.64,D
8,4,3,2,28,1,20,3.04,D
9,3,0,1,20,1,10,3.43,C
4,2,0,0,4,0,7,0.0,E
3,5,1,1,25,1,8,2.6,D
8,3,2,1,22,1,10,2.8,D
10,5,3,2,11,1,9,4.29,C
9,3,1,1,18,0,7,3.15,D
6,2,1,1,20,0,7,2.96,D
7,2,1,0,11,0,7,3.95,C
6,3,0,1,20,0,9,0.0,E
8,5,0,1,16,1,10,3.23,D
4,3,0,1,9,0,6,3.54,C
5,3,1,1,19,1,6,2.88,D
10,8,4,2,31,2,17,2.99,D
8,4,2,1,16,1,7,2.95,D
8,4,1,1,22,1,8,0.0,E
4,2,1,1,6,1,9,3.07,D
7,4,2,1,14,1,18,5.84,B
3,3,0,0,7,0,5,0.0,E
7,4,2,1,6,1,9,4.37,C
6,4,1,1,10,1,9,3.45,C
8,5,1,2,20,1,8,3.57,C
10,4,1,1,25,1,8,2.94,D
6,3,1,1,21,1,9,0.0,E
5,3,1,1,9,1,6,2.61,D
6,3,2,1,12,1,9,0.0,E
7,5,2,1,13,1,14,0.0,E
2,4,1,1,18,1,8,3.05,D
4,4,0,1,15,0,8,4.47,C
3,2,0,1,9,0,9,3.58,C
6,4,1,0,17,1,8,2.69,D
5,4,2,2,21,1,10,3.36,C
8,5,2,2,25,1,9,3.08,D
5,4,1,1,21,1,7,3.26,C
13,3,2,1,12,1,10,4.47,C
4,3,1,1,4,1,5,2.88,D
11,6,3,1,15,1,12,0.0,E
8,5,3,1,11,1,11,0.0,E
5,4,2,1,18,0,7,3.62,C
5,4,2,1,15,1,9,3.5,C
4,4,1,2,20,1,16,5.3,B
7,4,2,2,22,1,20,3.03,D
6,4,1,2,14,1,10,0.0,E
5,3,1,1,18,0,6,4.51,C
7,4,2,1,7,1,9,0.0,E
4,3,0,1,12,0,7,0.0,E
4,2,1,1,11,1,12,4.41,C
11,3,5,1,13,0,12,0.0,E
8,4,1,1,15,1,11,3.93,C
6,3,1,1,16,1,6,2.5,D
4,2,0,1,8,1,4,4.3,C
5,3,0,0,9,1,7,4.54,C
5,3,0,1,13,1,7,0.0,E
8,3,3,1,15,1,13,3.11,D
5,5,1,2,24,0,10,3.1,D
11,3,1,1,18,1,9,3.88,C
4,2,1,1,8,1,6,3.02,D
9,5,3,1,18,1,14,0.0,E
5,4,2,1,16,1,12,4.45,C
11,4,1,1,15,0,12,0.0,E
5,7,2,1,16,2,11,3.08,D
4,4,2,1,9,1,6,4.11,C
6,3,2,1,8,1,11,5.22,B
10,6,2,2,21,0,12,2.57,D
9,5,0,1,16,0,8,0.0,E
7,4,2,2,16,2,12,2.36,D
6,4,1,2,13,1,12,3.77,C
4,2,0,1,12,1,5,0.0,E
6,5,1,2,19,1,8,0.0,E
9,5,3,1,20,1,16,2.76,D
8,4,2,1,14,1,13,5.09,B
6,4,4,1,14,1,8,0.0,E
6,4,2,1,39,1,8,4.43,C
6,4,1,1,10,0,6,2.68,D
6,3,1,1,6,1,6,0.0,E
12,0,1,1,14,2,7,3.0,D
8,3,0,1,14,1,12,4.29,C
8,3,2,1,12,1,8,4.02,C
5,4,2,2,22,2,8,2.84,D
7,4,0,1,16,0,6,4.8,C
3,4,2,1,15,1,7,3.75,C
4,3,1,1,11,1,8,3.53,C
10,4,1,1,13,1,12,0.0,E
4,3,3,1,18,1,12,0.0,E
11,7,1,2,20,0,11,4.06,C
7,4,1,1,13,1,8,3.92,C
5,5,3,3,19,1,8,6.47,B
6,2,2,2,9,1,7,0.0,E
7,4,2,1,14,1,11,3.38,C
10,7,1,1,22,2,13,3.09,D
6,3,0,1,13,1,5,3.28,C
8,6,4,2,19,1,12,3.45,C
5,2,1,1,7,1,5,3.27,C
4,3,2,2,11,1,6,5.58,B
5,4,2,2,12,1,6,0.0,E
8,3,1,2,27,1,15,3.35,C
5,3,1,1,9,1,13,3.83,C
4,2,3,2,17,1,11,3.99,C
5,3,2,2,25,1,12,3.44,C
5,2,0,1,18,1,10,3.42,C
7,4,0,1,15,1,15,4.28,C
8,5,2,3,24,2,23,3.26,C
12,5,4,2,19,1,15,3.15,D
11,4,2,2,24,0,15,4.08,C
8,2,0,1,12,1,8,0.0,E
9,2,0,1,17,1,11,2.94,D
5,2,0,1,10,1,8,4.21,C
13,10,4,2,20,2,12,4.44,C
8,4,1,1,15,1,8,0.0,E
8,3,1,1,16,1,10,4.11,C
11,5,2,2,18,1,8,3.42,C
18,12,4,3,21,2,14,0.0,E
5,2,2,1,6,1,8,0.0,E
13,7,2,3,23,1,16,3.45,C
8,6,1,1,21,1,11,4.49,C
5,4,3,3,17,1,8,3.04,D
10,4,3,3,12,2,15,0.0,E
10,3,7,2,21,2,16,3.47,C
5,3,0,1,14,0,9,3.26,C
5,2,0,1,15,1,10,2.71,D
7,5,1,1,14,1,13,0.0,E
6,3,2,1,14,1,9,2.61,D
4,2,0,1,10,1,7,2.96,D
7,4,1,1,12,1,7,3.4,C
4,5,2,1,11,1,6,2.32,D
9,3,2,1,7,1,12,0.0,E
4,4,2,1,14,1,8,3.29,C
6,4,2,1,15,2,7,3.07,D
6,3,1,1,14,1,9,3.42,C
6,2,1,1,8,0,5,2.67,D
5,2,3,1,7,1,10,0.0,E
4,3,2,1,16,0,8,3.71,C
4,3,0,2,16,0,5,3.47,C
6,3,0,1,13,1,10,0.0,E
6,4,1,1,10,1,9,3.17,D
9,4,3,1,22,1,13,3.44,C
9,5,1,2,22,0,15,3.75,C
2,5,1,2,17,1,5,3.68,C
8,7,1,1,13,1,9,4.39,C
10,7,2,2,18,1,13,0.0,E
4,4,1,2,12,1,6,4.15,C
7,3,0,2,12,1,12,4.53,C
5,3,0,1,11,1,7,3.82,C
5,4,3,2,12,1,15,0.0,E
5,4,0,1,18,0,10,3.93,C
5,5,1,1,13,1,6,3.32,C
5,3,0,2,13,1,5,2.89,D
3,4,1,1,9,0,4,2.94,D
7,4,3,1,17,1,10,4.49,C
5,2,1,0,12,1,7,0.0,E
5,5,1,1,13,1,10,0.0,E
6,3,4,2,15,1,15,5.15,B
8,3,2,1,14,1,8,3.34,C
5,1,2,1,14,1,7,0.0,E
9,5,3,2,22,1,15,0.0,E
9,4,1,2,15,1,8,3.29,C
5,4,2,2,16,1,10,3.28,C
6,2,1,1,14,1,12,4.16,C
6,4,1,1,11,1,10,3.63,C
9,5,3,2,17,1,20,4.18,C
5,3,0,2,17,1,26,3.82,C
5,4,1,1,13,2,8,3.46,C
8,5,2,2,14,0,26,3.43,C
6,4,1,2,19,1,17,3.36,C
7,4,5,2,16,1,19,0.0,E
6,3,2,1,9,3,7,0.0,E
6,3,1,1,9,1,8,3.65,C
5,2,0,1,12,0,6,0.0,E
13,4,0,1,17,1,11,0.0,E
8,2,0,2,18,2,14,3.28,C
8,5,1,2,14,1,10,0.0,E
8,3,4,1,16,1,9,0.0,E
11,7,3,1,18,1,15,0.0,E
5,3,1,1,15,1,9,0.0,E
6,5,2,2,16,1,10,0.0,E
7,4,2,2,19,1,13,4.63,C
9,3,1,1,8,1,13,2.94,D
5,5,1,1,15,1,11,3.5,C
7,4,1,1,21,1,13,3.79,C
7,4,1,2,20,1,16,3.86,C
5,3,1,1,20,1,6,4.09,C
6,3,2,2,15,1,9,2.48,D
10,5,3,2,22,1,11,3.84,C
4,5,1,2,16,1,7,3.73,C
5,4,1,1,11,1,8,3.34,C
6,4,1,1,27,2,11,2.81,D
7,6,3,1,9,1,11,0.0,E
10,6,3,2,14,1,13,0.0,E
5,3,1,1,11,0,11,0.0,E
14,5,2,2,27,1,19,3.44,C
7,3,1,1,11,2,8,0.0,E
2,3,2,1,10,1,7,4.12,C
4,4,2,1,9,1,6,4.42,C
6,4,2,2,26,0,12,1.83,D
8,4,3,1,12,1,10,4.98,B
5,2,1,1,11,1,6,0.0,E
3,1,0,1,11,0,6,0.0,E
7,6,0,1,9,2,8,2.71,D
6,4,0,1,11,0,6,1.92,D
4,3,1,2,9,1,9,1.56,E
5,2,1,2,9,1,6,0.0,E
